Data Medicao,,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Qtd Dengue,GOOGLE TRENDS
2020-10-25,10,"10,93968254","992,7872294","19,18357143","25,48742857","21,60285714","19,33892857","85,03041126","67,4025974","7,455952381","1,773809524",172,1
2020-11-01,11,"13,9968254","986,294026","20,51828571","28,66","23,6","20,81885714","78,12991342","59,24675325","9,663095238","2,509714286",127,1
2020-11-08,11,"0,8411428571","991,7449351","17,93295238","26,52928571","21,83961039","18,43761905","77,94437229","57,15584416","7,701190476","1,860571429",127,1
2020-11-15,11,"1,336507937","987,2414286","20,82619048","30,03","24,58619048","21,57380952","76,91064935","52,31168831","8,308333333","2,187301587",127,1
2020-11-22,11,"3,6","987,3046753","20,71828571","29,0797619","24,10811688","21,11809524","80,22489177","58,74025974","9,198809524","2,144857143",127,1
2020-11-29,11,"7,122857143","994,7688312","19,96571429","27,81785714","22,85964286","19,70142857","81,45688312","58,50649351","8,86547619","2,014285714",127,1
2020-12-06,12,"2,388311688","989,7236364","20,96142857","31,76485714","25,47077922","21,3925","74,80025974","47,35064935","9,088095238","2,266285714","230,25","1,25"
2020-12-13,12,"11,53831169","990,138961","20,55928571","30,51","24,83376623","21,5147619","75,31688312","51,14285714","8,957142857","2,242142857","230,25","1,25"
2020-12-20,12,"0,6519480519","988,5168831","20,29761905","32,30142857","25,6987013","21,098","71,25454545","43,84415584","9,877380952","2,513809524","230,25","1,25"
2020-12-27,12,"5,705454545","989,012987","20,90214286","30,39714286","25,0034632","21,6","75,35844156","51,27272727","9,28452381","2,126190476","230,25","1,25"
2021-01-03,1,"1,155411255","990,0415584","19,4075","31,64607143","25,1862987","20,40085714","69,63701299","43,42857143","9,099702381","2,374642857",187,"0,8"
2021-01-10,1,"1,864935065","988,658658","21,18595238","32,225","25,96179654","21,98","74,62666667","48,36623377","8,978571429","2,326666667",187,"0,8"
2021-01-17,1,"1,574285714","990,1593074","20,04428571","31,33857143","25,18311688","20,80857143","73,15428571","44,79437229","10,07539683","2,338571429",187,"0,8"
2021-01-24,1,"0,8331428571","992,1874459","19,19166667","31,46190476","24,99896104","19,8647619","70,86714286","40,75324675","9,992207792","2,35",187,"0,8"
2021-01-31,1,"0,4025974026","987,997619","18,87012987","32,82597403","25,56883117","20,3","67,4974026","37,3452381","10,62261905","2,708571429",187,"0,8"
2021-02-07,2,"5,029004329","985,5816667","19,88675325","31,20909091","25,39384921","21,19480519","72,88961039","47,98809524","9,738095238","2,506285714","211,75",1
2021-02-14,2,"9,388452381","987,0907143","20,12623377","28,78311688","23,67666667","20,19090909","80,32051948","56,6547619","8,05","1,852571429","211,75",1
2021-02-21,2,"10,325","983,95","21,57857143","30,57012987","24,91507937","21,78701299","81,11818182","56,55952381","9,655952381","2,174285714","211,75",1
2021-02-28,2,"3,733968254","986,9992063","20,97337662","30,51471861","24,64196429","21,19766234","79,52121212","51,75","8,797619048","1,883809524","211,75",1
2021-03-07,3,"3,223376623","986,7107143","20,2025974","31,55714286","24,93392857","20,36493506","75,58571429","46,11904762","8,979761905","2,097142857","377,25","1,5"
2021-03-14,3,"17,7952381","986,1678571","20,98792208","30,57662338","24,42142857","20,62424242","79,53160173","52,89285714","8,136904762","1,840714286","377,25","1,5"
2021-03-21,3,"0,3043290043","988,3009921","20,02463203","31,06038961","24,73501984","20,02532468","75,31536797","47,67857143","8,54047619","2,036190476","377,25","1,5"
2021-03-28,3,"0,3885714286","986,8512987","20,21825397","32,25714286","25,345671","20,51738095","74,33015873","43,12142857","6,62202381","1,692328042","377,25","1,5"
2021-04-04,4,"3,628380952","984,638961","19,51904762","30,79857143","24,25271429","20,06857143","74,10767196","48,41865079","8,075198413","2,041269841","471,75","1,5"
2021-04-11,4,"2,547089947","989,7866883","17,61428571","28,02857143","22,04833333","18,21","75,85873016","48,23015873","7,910714286","1,938095238","471,75","1,5"
2021-04-18,4,"1,140571429","987,6114719","17,56640212","28,68833333","22,83679654","18,23","72,57785714","44,48809524","8,173809524","2,184391534","471,75","1,5"
2021-04-25,4,"2,834920635","985,0811688","18,61150794","29,36595238","23,10738095","18,75071429","75,30555556","48,63293651","7,066666667","1,778174603","471,75","1,5"
2021-05-02,5,"2,647761905","989,2204762","18,29793651","27,03971429","21,9161039","18,92666667","79,22142857","54,5","8,15952381","2,104550265","429,2","1,2"
2021-05-09,5,"2,2","990,4004329","18,03862434","27,72285714","21,86320346","18,29714286","77,87595238","50,70238095","7,513095238","2,014285714","429,2","1,2"
2021-05-16,5,"0,3171428571","990,8592208","15,45233333","26,44571429","20,14666667","16,03257143","72,8347619","44,66269841","7,604761905","2,106666667","429,2","1,2"
2021-05-23,5,"0,03227513228","986,2309524","16,93303571","28,97714286","21,79232804","17,41571429","73,3502381","42,23809524","6,898214286","1,906613757","429,2","1,2"
2021-05-30,5,"0,09841269841","987,1835714","18,75357143","28,94542857","22,90857143","19,31771429","75,07307143","48,90674603","8,044708995","2,051587302","429,2","1,2"
2021-06-06,6,"1,512698413","989,507619","18,46772487","27,91028571","21,8997619","18,04171429","78,61952381","50,91468254","7,390740741","1,667724868","588,75","1,25"
2021-06-13,6,"4,519470899","988,2225714","17,58253968","26,43457143","20,91992857","17,50342857","79,35657143","53,60714286","7,436825397","1,733650794","588,75","1,25"
2021-06-20,6,"0,7606349206","990,7485714","15,13968254","24,86342857","19,14392857","15,39571429","74,93428571","48,76190476","7,579100529","1,968650794","588,75","1,25"
2021-06-27,6,"0,322962963","990,4657143","15,46444444","25,59","19,47109524","15,60714286","75,18","48,47619048","7,849206349","1,919047619","588,75","1,25"
2021-07-04,7,"0,1306878307","992,8308571","13,49936508","25,25428571","18,62011905","14,19428571","72,9047619","42,29761905","8,304761905","2,163174603","358,75","0,75"
2021-07-11,7,"0,04126984127","991,8628571","14,13587302","25,31142857","18,67630952","14,04714286","75,08730159","41,80952381","7,5","1,947619048","358,75","0,75"
2021-07-18,7,"0,2298412698","989,952619","16,02619048","28,33571429","20,92857143","15,79880952","75,72222222","42,57142857","7,641269841","1,952645503","358,75","0,75"
2021-07-25,7,"0,1650793651","993,7342857","13,98412698","25,25571429","19,00728571","14,50685714","73,23333333","45,32142857","8,25","2,117460317","358,75","0,75"
2021-08-01,8,"0,6010582011","992,2171429","12,98227513","24,39166667","18,51714286","14,6002381","70,3015873","42,86904762","9,244444444","2,666137566","230,4","0,6"
2021-08-08,8,"1,503703704","996,1771429","14,55555556","23,78","17,99238095","14,19785714","79,50634921","52,4047619","8,020634921","1,978835979","230,4","0,6"
2021-08-15,8,"1,814814815","991,202381","16,25238095","27,05214286","20,61414286","16,31047619","76,27142857","45,11507937","7,865079365","2,043386243","230,4","0,6"
2021-08-22,8,"0,730952381","987,9740741","15,81607143","27,9037037","21,0978836","16,3952381","72,475","40,14285714","9,040178571","2,277678571","230,4","0,6"
2021-08-29,8,"0,2991666667","985,7066138","15,58571429","28,76613757","21,85587302","16,95238095","68,60714286","37,37662338","9,933035714","2,489583333","230,4","0,6"
2021-09-05,9,"9,005714286","986,8755556","17,169375","26,02619048","20,3018254","17,00502646","81,08720238","54,11688312","9,107142857","2,244285714","223,5","0,75"
2021-09-12,9,"0,1078571429","984,884127","18,30535714","29,36984127","23,05687831","19,29206349","74,52678571","44,06493506","9,269642857","2,421428571","223,5","0,75"
2021-09-19,9,"0,2436904762","985,4150794","18,04821429","30,40436508","23,61613757","18,90515873","72,3375",41,"8,880952381","2,353571429","223,5","0,75"
2021-09-26,9,"0,1521428571","985,9206349","15,15","27,8015873","21,1952381","16,98253968","66,52539683","41,87012987","10,64464286","2,833928571","223,5","0,75"
2021-10-03,10,"1,5","983,5363492","18,58571429","30,06534392","23,65291005","19,53068783","71,14259259","42,81818182","9,685178571","2,371785714","144,8","0,6"
2021-10-10,10,"2,148809524","983,4146825","18,82982143","26,78730159","22,57206349","20,05269841","77,05634921","59,2547619","9,049285714","2,236607143","144,8","0,6"
2021-10-17,10,"13,13129252","979,6014286","19,2872449","26,5860119","22,07589286","19,2860119","79,67892857","62,14285714","9,334693878","2,257142857","144,8","0,6"
2021-10-24,10,"7,637037037","984,9942857","17,88095238","25,97047619","21,7777381","18,31642857","79,31409524","65,50555556","8,103452381","2,096825397","144,8","0,6"
2021-10-31,10,"3,81547619","989,6954545","19,32952381","27,90441558","22,95","20,05974026","79,02047619","57,61190476","8,805238095","2,175714286","144,8","0,6"
2021-11-07,11,"8,582857143","982,7681818","19,29235714","28,5534632","23,12051948","19,82770563","78,62857143","58,43095238","8,571428571","2,123095238","243,5",1
2021-11-14,11,"10,70857143","987,1766234","17,94214286","24,12597403","20,53766234","18,72987013","83,15085714","67,42857143","8,027142857","2,054285714","243,5",1
2021-11-21,11,"6,62","985,861039","18,74904762","27,02207792","22,28311688","19,12337662","79,26857143","59,18154762","8,824285714","2,212857143","243,5",1
2021-11-28,11,"1,874891775","985,6589286","18,56980519","28,83422619","22,88819444","18,6860119","76,01396104","50,4047619","8,915909091","2,179437229","243,5",1
2021-12-05,12,"7,986507937","985,1692308","20,51357143","29,94615385","24,14175824","20,32344322","79,31696429","54,64285714","9,918154762","2,117460317","338,5","0,75"
2021-12-12,12,"10,93015873","985,4644689","19,56580087","27,58241758","22,88315018","19,77956044","82,19960317","60,86904762","8,664047619","2,069047619","338,5","0,75"
2021-12-19,12,"3,338095238","985,5901099","21,12380952","30,66703297","25,08021978","22,18791209","77,90595238","52,80952381","9,692857143","2,371428571","338,5","0,75"
2021-12-26,12,"7,335714286","984,3362637","19,52123016","27,84945055","22,80879121","19,75604396","81,17261905","58,39285714","8,851190476","2,078571429","338,5","0,75"
2022-01-02,1,"4,842857143","986,0824176","21,00386905","30,13516484","24,66483516","21,26483516","79,41071429","54,44047619","9,327380952","2,176190476",192,1
2022-01-09,1,"11,57539683","984,429304","21,11468254","29,90915751","24,78260073","21,83553114","79,71289683","57,20238095","9,167142857","2,18531746",261,1
2022-01-16,1,"2,171428571","988,0175824","20,6547619","32,33956044","25,77252747","21,06483516","74,2202381","44,14285714","8,744047619","2,073809524",197,1
2022-01-23,1,"1,283116883","988,6164835","20,76190476","31,8989011","25,61428571","21,18791209","74,77142857","46,01190476","8,897619048","2,045238095",169,1
2022-01-30,1,"1,883982684","985,5681319","20,36309524","32,66666667","25,52893773","20,75934066","73,90714286","43,14285714","10,24452381","2,20515873",132,1
2022-02-06,2,"15,13593074","986,279304","21,7047619","31,71098901","25,09725275","21,70989011","81,06785714","53,03571429","10,26547619","2,075793651",203,1
2022-02-13,2,"7,558441558","985,5968864","21,46007937","30,05714286","24,55586081","21,5978022","82,18412698","57,82936508","8,157142857","1,87012987",207,1
2022-02-20,2,"9,391774892","985,8118132","21,53896104","30,36593407","24,83150183","21,70384615","82,23595238","57,5952381","8,495238095","1,835064935",251,1
2022-02-27,2,"1,924761905","990,9980159","21,29571429","32,01269841","25,48769841","21,34434524","78,03792208","48,20238095","8,298441558","1,823809524",169,1
2022-03-06,3,"0,7519047619","990,4464286","20,46142857","32,84761905","26,24307359","21,03730159","74,10519481","41,77380952","9,237662338","2,023809524",272,"1,25"
2022-03-13,3,"0,8223809524","989,9935714","20,41571429","32,60428571","25,46190476","20,76180556","74,8538961","43,32142857","8,704220779","1,934415584",366,"1,25"
2022-03-20,3,"1,637301587","988,7116883","20,50793651","32,9525974","25,78051948","21,02","73,85428571","42,36904762","8,505142857","1,805357143",406,"1,25"
2022-03-27,3,"3,260952381","989,6233766","20,32380952","30,37766234","24,2387013","20,58484848","79,84392857","51,85714286","8,770238095","2,059714286",539,"1,25"
2022-04-03,4,"1,022571429","989,4249351","21,06349206","32,93974026","25,73125541","21,31774892","75,55811688","44,0952381","7,487878788","1,509220779",684,2
2022-04-10,4,"0,8842460317","987,4080952","20,65175325","31,7842674","25,24078755","21,24225275","75,71738095","48,17857143","7,463736264","1,717472527",692,2
2022-04-17,4,"3,245238095","985,9648352","18,94761905","30,33516484","24,03076923","19,92307692","74,25575397","45,1547619","8,462637363","1,996703297",610,2
2022-04-24,4,"0,01904761905","988,6428571","17,88452381","30,86153846","23,48021978","18,17912088","72,15904762","39,79761905","7,952747253","1,93956044",693,2
2022-05-01,5,"0,2446428571","990,6601648","19,01396104","30,63571429","23,7978022","19,31895604","75,55681818","44,78571429","7,863736264","1,724725275",825,2
2022-05-08,5,"0,8","987,5238095","18,45857143","29,98809524","23,775","19,76309524","74,27380952","46,66666667","8,570238095","2,192857143",820,2
2022-05-15,5,"0,2805194805","987,7166667","17,41428571","28,39642857","21,96190476","17,81071429","75,69350649","46,49206349","7,61547619","1,879761905",932,2
2022-05-22,5,"0,3785714286","988,961978","12,95277778","27,13340659","19,99582418","14,93450549","67,73047619","36,85515873","8,586190476","1,975952381",714,2
2022-05-29,5,"2,945238095","994,4945055","16,66233766","25,93296703","20,00659341","16,19450549","81,77202381","54,57142857","7,238461538","1,586813187",639,2
2022-06-05,6,"1,073809524","989,9087912","17,77440476","28,10549451","21,83956044","18,12857143","78,5077381","48,66666667","7,851190476","2,017857143",575,2
2022-06-12,6,"0,1166666667","989,2527473","15,48809524","27,27142857","20,3010989","15,48461538","75,70297619","45,88095238","6,870238095","1,658333333",369,2
2022-06-19,6,"0,1761904762","992,2098901","14,32916667","26,06703297","19,27582418","14,77362637","74,12956349","43,94047619","7,949404762","2,076190476",430,2
2022-06-26,6,"0,4833333333","992,610989","16,53506494","27,36593407","20,73736264","16,3956044","78,41785714","48,78571429","7,35974026","1,877922078",345,2
2022-07-03,7,"0,1714285714","993,9747253","14,31309524","26,32857143","19,27802198","14,37032967","74,06142857","42,77380952","8,302597403","2,041558442",360,"1,2"
2022-07-10,7,"0,6928571429","995,443956","15,84675325","26,82857143","20,23626374","15,71098901","77,52738095","46,70238095","8,194805195","1,805194805",358,"1,2"
2022-07-17,7,"1,252380952","992,6406593","16,78419913","27,3021978","20,88901099","16,54835165","78,08571429","48,16666667","7,938961039","1,903896104",304,"1,2"
2022-07-24,7,"0,08333333333","993,7912088","16,31688312","27,40989011","20,63956044","15,86373626","77,58095238","46,72619048","7,576623377","1,711688312",284,"1,2"
2022-07-31,7,"0,175","991,8659341","15,40357143","27,35384615","20,53534799","16,0010989","72,76785714","42,95238095","8,635064935","2,085714286",310,"1,2"
2022-08-07,8,"0,01428571429","990,6395604","16,46071429","29,05934066","21,72307692","16,80989011","72,59007937","41,0952381","8,263636364","1,977922078",347,"1,25"
2022-08-14,8,"0,03571428571","992,1769231","14,60595238","27,64065934","21,16153846","16,35934066","67,60952381","38,60714286","8,984415584","2,292207792",317,"1,25"
2022-08-21,8,"0,4373626374","994,2200549","14,08690476","26,62923077","20,26520147","15,93604396","68,57738095","42,30952381","11,25138889","3,28125",260,"1,25"
2022-08-28,8,"1,21978022","994,7428571","15,56309524","26,92307692","20,55274725","15,97142857","73,7547619","45,13095238","8,746428571","2,176190476",243,"1,25"
2022-09-04,9,"0,8615384615","994,9197802","13,61428571","24,97252747","18,78351648","14,55824176","72,59047619","45,13095238","10,49880952","2,777380952",171,1
2022-09-11,9,"0,07252747253","994,0120879","14,17380952","26,79120879","20,68461538","16,09340659","66,85357143","42,46428571","9,822619048","2,671428571",221,1
2022-09-18,9,"1,731868132","990,7549451","16,01428571","26,75714286","20,92380952","17,52307692","74,15595238","48,01190476","9,014285714","2,385714286",244,1
2022-09-25,9,"0,05494505495","988,2923077","16,36071429","28,2978022","22,05494505","17,94945055","70,3047619","45,08333333","9,575","2,479761905",260,1
2022-10-02,10,"2,846153846","991,0531868","17,93337302","27,45934066","22,05692308","18,72637363","77,31833333","53,62380952","8,736904762","2,252619048",263,"0,8"
2022-10-09,10,"4,345054945","989,5057143","19,82380952","29,58901099","23,81","20,45384615","77,44761905","50,79365079","9,469047619","2,211428571",209,"0,8"
2022-10-16,10,"0,7164835165","993,9585714","18,48253968","30,4967033","24,05285714","19,48791209","71,1984127","41,50793651","9,50952381","2,371428571",309,"0,8"
2022-10-23,10,"3,10989011","990,9828571","18,48171429","29,12417582","23,60857143","19,87802198","75,12190476","50,05714286","9,793956044","2,447142857",349,"0,8"
2022-10-30,10,"4,008791209","986,7615385","18,98461538","30,65714286","24,76593407","20,41648352","72,4021978","45,63736264","9,341758242","2,476923077",236,"0,8"
2022-11-06,11,"7,12967033","987,2535714","16,74761905","25,54395604","21,72619048","18,20989011","74,94761905","55,1547619","10,52445055","3,154761905",388,"1,25"
2022-11-13,11,"1,632967033","990,1714286","17,78714286","29,67032967","23,5","19,31868132","72,24571429","45,21428571","8,679761905","2,062857143",427,"1,25"
2022-11-20,11,"6,540659341","990,0085714","17,79857143","28,24065934","23,19714286","19,40769231","73,55142857","50,75714286","9,309615385","2,466785714",377,"1,25"
2022-11-27,11,"16,67032967","986,2208791","19,68571429","26,93736264","22,61538462","20,27362637","84,29340659","63,94505495","8,546428571","1,908333333",353,"1,25"
2022-12-04,12,"21,77582418","987,5503968","20,76428571","26,53846154","23,30753968","21,05714286","86,29007937","67,23015873","9,425","2,335497835",366,"2,25"
2022-12-11,12,"6,507692308","984,8888889","19,61111111","30,15164835","24,34603175","20,53846154","76,57460317","50,52380952","9,282142857","2,203571429",565,"2,25"
2022-12-18,12,"10,85934066","982,2301587","19,12222222","28,97252747","23,39047619","20,38241758","78,45396825","54,52380952","9,551190476","2,383928571",689,"2,25"
2022-12-25,12,"19,46593407","984,1357143","19,48452381","26,11428571","22,51904762","20,56483516","83,82380952","66,73809524","8,279761905","2,124675325",1027,"2,25"
2023-01-01,1,"1,868131868","988,8093407","19,76868132","30,57692308","24,84450549","21,25494505","75,01373626","49,09340659","9,147619048","2,160714286",1604,4
2023-01-08,1,"9,287912088","987,0901099","20,35604396","29,71538462","24,3978022","21,53736264","79,54175824","56,41758242","8,977380952","2,075",2118,4
2023-01-15,1,"3,327472527","987,5868132","20,7010989","31,63076923","25,57362637","21,95494505","76,17252747","49,68131868","9,044047619","2,141666667",2512,4
2023-01-22,1,"9,72967033","987,2494505","20,23846154","30,23736264","24,49120879","20,91868132","78,77032967","52,8021978","8,797619048","1,998809524",3176,4
2023-01-29,1,"12,37802198","985,6153846","21,14432234","30,21840659","24,86373626","21,79917582","81,24468864","57,23351648","8,319444444","1,750396825",3606,4
2023-02-05,2,"0,2452380952","986,6678571","19,53928571","32,79166667","26,00119048","21,075","70,02619048","41,36904762","9,502597403","2,406493506",5094,"9,25"
2023-02-12,2,"2,026190476","986,3309524","20,22738095","32,61785714","25,9702381","21,91428571","72,76428571","43,85714286","9,185714286","2,068831169",6145,"9,25"
2023-02-19,2,"1,383333333","984,8738095","20,50238095","32,37738095","26,27261905","22,48333333","72,42142857","46,58333333","9,350649351","2,2",5789,"9,25"
2023-02-26,2,"2,426190476","988,4666667","20,06428571","31,8952381","25,49404762","21,01547619","74,24285714","46,11904762","8,850649351","1,958441558",7732,"9,25"
2023-03-05,3,"0,2595238095","988,2904762","19,73333333","32,86309524","26,03809524","21,16666667","70,87619048","41,73809524","8,764935065","2,098701299",8171,"16,5"
2023-03-12,3,"2,307142857","987,3785714","19,90952381","32,13214286","25,66190476","21,20714286","72,9452381","45,57142857","8,971428571","2,12987013",9450,"16,5"
2023-03-19,3,"6,038095238","987,8916667","20,10595238","30,46309524","24,47738095","20,80833333","78,25952381","52,01190476","8,072727273","1,688311688",9927,"16,5"
2023-03-26,3,"0,45","988,4761905","19,8202381","32,74166667","25,70238095","20,83214286","72,63095238","42,29761905","8,014285714","1,776623377",10049,"16,5"
2023-04-02,4,"1,228571429","987,2880952","19,5797619","32,10833333","25,44285714","21,33452381","72,35952381","43,82142857","8,433766234","1,925974026",8070,"10,6"
2023-04-09,4,"4,042857143","987,0904762","19,84404762","29,74880952","24,08333333","20,86547619","78,72857143","54,82142857","7,598701299","1,722077922",8909,"10,6"
2023-04-16,4,"5,702380952","987,047619","19,70238095","29,6","24,07380952","20,67380952","78,02738095","53,91666667","8,505194805","1,941558442",7017,"10,6"
2023-04-23,4,"1,078571429","985,6035714","18,87857143","29,32619048","23,76666667","20,39166667","75,74761905","52,76190476","8,349350649","2,084415584",7775,"10,6"
2023-04-30,4,"2,576190476","989,4059524","19,52857143","27,96309524","22,97857143","20,0702381","82,03333333","60,38095238","7,348051948","1,564935065",6467,"10,6"
2023-05-07,5,"2,983333333","989,2357143","18,39642857","28,85833333","22,55","18,60595238","79,00595238","51,8452381","6,981818182","1,501298701",6854,"9,5"
2023-05-14,5,"2,292857143","988,9690476","18,56190476","26,79761905","22,12261905","19,25","81,11666667","60,63095238","6,15974026","1,442857143",5402,"9,5"
2023-05-21,5,"0,2166666667","990,747619","15,16071429","26,99404762","20,77738095","16,42261905","72,33571429","45,54761905","7,512121212","1,805194805",5318,"9,5"
2023-05-28,5,"3,533333333","992,3345238","16,96904762","26,8","20,74404762","16,99642857","80,58214286","53,77380952","7,127142857","1,621428571",4745,"9,5"
2023-06-04,6,"0,6928571429","992,0464286","16,36547619","26,35952381","20,51309524","16,60238095","78,66428571","53,38095238","7,764285714","1,816233766",3694,"6,25"
2023-06-11,6,"0,05952380952","992,65","15,38571429","27,75833333","20,34285714","15,30595238","75,88333333","44,01190476","6,929563492","1,611111111",4224,"6,25"
2023-06-18,6,"1,245238095","991,4666667","17,80238095","28,11904762","21,80714286","17,70952381","79,83452381","52,04761905","7,563095238","1,673809524",3934,"6,25"
2023-06-25,6,"0,2261904762","994,0392857","14,64166667","25,63452381","19,525","15,30357143","75,55357143","47,83333333","7,083333333","1,7",3439,"6,25"
2023-07-02,7,"1,014285714","992,9928571","15,94285714","26,93452381","20,34166667","15,89166667","78,15833333","49,5","6,966666667","1,605952381",2788,"2,8"
2023-07-09,7,"0,1857142857","992,6714286","13,54642857","25,51666667","18,95833333","14,10714286","73,38690476","45,44047619","8,485714286","1,979761905",2612,"2,8"
2023-07-16,7,"0,04761904762","989,1190476","15,89285714","27,82738095","21,42142857","16,80833333","73,17261905","47,20238095","8,382142857","2,097619048",2028,"2,8"
2023-07-23,7,"7,764285714","996,7380952","16,98690476","25,66904762","20,575","17,25357143","81,64404762","59,4047619","8,223809524","1,913095238",1840,"2,8"
2023-07-30,7,"3,002380952","994,3071429","16,61785714","25,40119048","20,36309524","16,9452381","80,70833333","57,73809524","7,614285714","1,745238095",1624,"2,8"
2023-08-06,8,"0,1285714286","993,9321429","15,18452381","27,03333333","20,13333333","15,28095238","75,88928571","45,5","6,98452381","1,579761905",1950,"2,25"
2023-08-13,8,"2,138095238","993,0452381","16,92261905","27,36190476","21,475","17,29761905","77,26309524","51,58333333","8,805952381","2,077380952",1761,"2,25"
2023-08-20,8,"2,773809524","990,6","17,0797619","27,11071429","21,75238095","18,04166667","76,69285714","53,69047619","8,036904762","1,93452381",1775,"2,25"
2023-08-27,8,"4,302380952","985,6642857","18,50779221","28,8452381","23,01904762","19,46071429","77,82597403","54,42857143","9,036904762","2,178571429",1385,"2,25"
2023-09-03,9,"8,397619048","991,202381","18,07792208","25,52738095","21,38095238","18,65714286","81,95595238","64,44642857","7,132142857","1,758333333",1034,2
2023-09-10,9,"1,55","992,9214286","17,43246753","27,47738095","22,04404762","18,30119048","76,6025974","52,8961039","9,239285714","2,273809524",1276,2
2023-09-17,9,"2,702380952","990,8952381","17,73116883","28,29880952","22,50595238","18,4952381","76,18181818","52,20779221","9,482142857","2,308333333",1303,2
2023-09-24,9,"0,8333333333","989,0190476","17,53636364","30,34047619","23,57619048","18,67261905","71,21428571","42,53246753","9,401190476","2,314285714",1392,2
2023-10-01,10,"0,4","986,6738095","18,4639881","28,98928571","23,53690476","20,42738095","75,76577381","54,93809524","8,960714286","2,197619048",1369,"1,6"
2023-10-08,10,"0,9795238095","985,7035714","19,88095238","31,14047619","25,2702381","21,55238095","73,94166667","50,98809524","9,653571429","2,479761905",1262,"1,6"
2023-10-15,10,"1,457936508","988,7261905","19,375","29,83333333","24,2797619","20,88571429","76,0297619","53,89285714","8,652380952","2,33452381",1500,"1,6"
2023-10-22,10,"2,026406926","987,8285714","18,47792208","27,43506494","22,81428571","20,12207792","78,19220779","57,41558442","7,983116883","2,025974026",1353,"1,6"
2023-10-29,10,"4,125194805","982,212987","19,56753247","31,15194805","24,85681818","21,03896104","74,52987013","47,98701299","9,981818182","2,285714286",1027,"1,6"
2023-11-05,11,"5,462640693","981,5116883","19,86623377","31,15064935","25,36393939","21,76493506","73,38636364","49,46103896","9,42987013","2,346753247",1637,"2,25"
2023-11-12,11,"0,01861471861","988,8942857","16,45142857","31,74025974","24,32428571","18,54415584","65,05714286","34,37142857","9,016883117","2,305714286",1309,"2,25"
2023-11-19,11,"0,4493506494","983,5928571","20,10571429","35,64935065","27,78428571","22,27662338","66,44714286","37,12337662","10,5974026","2,832857143",1319,"2,25"
2023-11-26,11,"2,491255411","987,7714286","18,87857143","31,32597403","25,06785714","20,96233766","70,7747619","42,75541126","9,485714286","2,521428571",1454,"2,25"
2023-12-03,12,"2,442","991,84","20,34071429","32,95285714","26,49361905","22,48","70,87071429","45,51428571","9,667142857","2,402142857",1388,"1,8"
2023-12-10,12,"3,25047619","996,5174603","20,12222222","33,47285714","26,96825397","22,29714286","68,75079365","42,20634921","10,07571429","2,674603175",1318,"1,8"
2023-12-17,12,"1,358441558","997,0619048","20,09047619","32,45298701","26,20687831","21,4825974","71,44761905","43,55555556","9,61038961","2,406349206",1251,"1,8"
2023-12-24,12,"7,952813853","994,1650794","20,89047619","33,25454545","26,30687831","21,77012987","74,33333333",44,"10,63636364","2,177777778",955,"1,8"
2023-12-31,12,"4,482467532","993,2136364","20,96623377","32,02467532","26,18896104","22,54025974","75,2538961","52,06493506","9,962337662","2,277922078",1359,"1,8"
2024-01-07,1,"10,04415584","992,2571429","21,6987013","29,12207792","24,74805195","22,45064935","83,98571429","64,45454545","7,262337662","1,675324675",1890,"4,75"
2024-01-14,1,"1,55004329","993,1818182","21,1","33,14025974","27,03090909","22,82467532","71,91298701","46,03896104","9,187012987","2,207792208",2460,"4,75"
2024-01-21,1,"2,816017316","992,9090909","20,62987013","34,74285714","27,77562771","22,83766234","67,62727273","41,02597403","10,37922078","2,524675325",2987,"4,75"
2024-01-28,1,"13,04528139","991,0519481","22,22987013","29,93636364","25,06861472","22,58441558","85,04415584","64,90909091","8,184415584","1,68961039",4324,"4,75"
2024-02-04,2,"8,188311688","995,0818182","22,18311688","32,35844156","26,20380952","22,60779221","79,81038961","53,24675325","8,481818182","1,768831169",6142,21
2024-02-11,2,"4,77034632","995,912987","21,43116883","31,80909091","25,61162338","21,92597403","78,85324675","52,23376623","9,145454545","1,758441558",6209,21
2024-02-18,2,"4,752597403","994,2220779","21,78311688","32,0012987","26,13588745","22,17922078","78,79480519","53,37662338","8,361038961","1,797402597",13008,21
2024-02-25,2,"13,08424242","993,0766234","22,69675325","31,05714286","25,87324675","22,9491342","83,84935065","60,74025974","9,044372294","1,885497835",15936,21
2024-03-03,3,"3,285714286","993,8057143","21,46057143","32,74571429","26,34142857","22,09714286","76,18857143","48,76623377","8,564285714","1,714285714",16630,"18,6"
2024-03-10,3,"2,607407407","992,9111111","22,27777778","32,88412698","26,74444444","23,30785714","76,93285714","50,75324675","7,583571429","1,803174603",16641,"18,6"
